,geo,text,name,location,hashtags,source,followers_count,friends_count,created_at,verification_status,entities,sentiment
7932,,       #CowboysforTrump's founder Couy Griffin has…,Stefaniefulto14,Ohio,['CowboysforTrump'],Twitter Web App,2301,2434,2020-07-12 16:27:40,False,"[('CowboysforTrump', 'ORG'), ('Couy Griffin', 'PERSON')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7933,,_________________________________________________#zimat40#lockdown2020#covidafrica#lockdown#coronavirus_________________________________________________Subscribe to your Channel on YouTube 👉👉 Firebrand… ,FirebrandM,"Edinburgh, Scotland","['zimat40', 'lockdown2020', 'covidafrica', 'lockdown', 'coronavirus']",Instagram,82,239,2020-07-12 16:27:40,False,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7934,,  The cure for #coronavirus no hospital stay required ,enoughalready21,here & there ,['coronavirus'],Twitter for iPhone,144,180,2020-07-12 16:27:38,False,[],"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}"
7935,," This just in: Florida reports 15,000 new #coronavirus cases. Shattering records are you, ?",JSeulement2019,"Christmas Valley, OREGON",['coronavirus'],Twitter for Android,5920,5574,2020-07-12 16:27:38,False,"[('Florida', 'GPE'), ('15,000', 'CARDINAL')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7936,," This just in: Florida reports 15,000 new #coronavirus cases. Shattering records are you, ?",EdmundWriter,,['coronavirus'],Twitter for iPhone,3108,4735,2020-07-12 16:27:37,False,"[('Florida', 'GPE'), ('15,000', 'CARDINAL')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7937,, Coronavirus patient waiting for bed dies in Hyderabad #Hyderabad #CoronavirusInHyderabad #Coronavirus #COVID19 #Telang…,khanztuba,"Asif Nagar North, Hyderabad","['Hyderabad', 'CoronavirusInHyderabad', 'Coronavirus', 'COVID19']",Twitter for Android,53,23,2020-07-12 16:27:37,False,"[('Coronavirus', 'PERSON'), ('Hyderabad', 'GPE'), '', '', ('Telang', 'GPE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7938,,"New world order :-If you are wearing a face mask it will be considered as "" good manners "".Kindly wear it in public and spread the message.#victorialockdown #coronavirus #auspol #Australia #2020VISION #melbournelockdown #AllLivesMatter #BlackLivesMatter",yyaarr,Australia,"['victorialockdown', 'coronavirus', 'auspol', 'Australia', '2020VISION', 'melbournelockdown', 'AllLivesMatter', 'BlackLivesMatter']",Twitter for Android,43,686,2020-07-12 16:27:37,False,"['', ('Australia', 'GPE'), '', '']","{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.4404}"
7939,, Wes Martin says his knowledge of the #PMOI #MEK #Iran started in 2003 when he served as the Senior Antiterrorism Officer for…,ErshadiFarideh,,"['PMOI', 'MEK', 'Iran']",Twitter Web App,75,22,2020-07-12 16:27:37,False,"[('Wes Martin', 'PERSON'), '', '', ('MEK', 'ORG'), ('Iran', 'GPE'), ('2003', 'DATE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7940,,Yikes! #Covid_19 #covid #coronavirus #FloridaCovidEpicenter  ,prizzotweet,"Manhattan, NY","['Covid_19', 'covid', 'coronavirus', 'FloridaCovidEpicenter']",Twitter for iPhone,1065,1510,2020-07-12 16:27:36,False,[''],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7941,," ⚠️As students have returned to campus, officials have been warning about an alarming spike in #COVID19 cases related to…",genevieveisgg,,['COVID19'],Twitter Web App,3795,4993,2020-07-12 16:27:34,False,"[('️As', 'CARDINAL'), ('COVID19', 'GPE')]","{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.4404}"
7942,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",driftinginme2,,['coronavirus'],Twitter Web App,131,457,2020-07-12 16:27:34,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
7943,, ‼️37-year-old #Ohio veteran—who posted a widely shared anti-#mask screed on Facebook—tested positive for #COVID19 on Jul…,mo_tuto,,"['Ohio', 'mask', 'COVID19']",Twitter Web App,568,1305,2020-07-12 16:27:34,False,"[('Ohio', 'GPE'), ('Facebook', 'ORG'), ('Jul', 'ORG')]","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}"
7944,, ‼️37-year-old #Ohio veteran—who posted a widely shared anti-#mask screed on Facebook—tested positive for #COVID19 on Jul…,Out5p0ken,,"['Ohio', 'mask', 'COVID19']",Twitter Web App,18750,7130,2020-07-12 16:27:33,False,"[('Ohio', 'GPE'), ('Facebook', 'ORG'), ('Jul', 'ORG')]","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}"
7945,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",LMP72,"Florida, USA",['coronavirus'],Twitter for Android,316,380,2020-07-12 16:27:32,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
7946,, AP is at Top 4 in India in #Covid19 cases today Maharashtra  7827Tamilnadu 4244Karnataka 2627AP 1933Delhi 1573 Telang…,BABAYAG90306209,,['Covid19'],Twitter for Android,74,377,2020-07-12 16:27:32,False,"[('AP', 'ORG'), ('India', 'GPE'), ('today', 'DATE'), ('Maharashtra', 'ORG'), ('4244Karnataka', 'CARDINAL'), ('1933Delhi 1573', 'DATE'), ('Telang', 'PERSON')]","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.2023}"
7947,,Florida is getting worse.. and no one here even cares. Including our governor. 🙃 #coronavirus #Florida #Floridacoronavirus #WearYourMaskFL ,katrinamarie33,"Orlando, FL","['coronavirus', 'Florida', 'Floridacoronavirus', 'WearYourMaskFL']",Twitter for iPhone,64,118,2020-07-12 16:27:30,False,"[('Florida', 'GPE'), '', ('Florida', 'GPE')]","{'neg': 0.109, 'neu': 0.743, 'pos': 0.149, 'compound': 0.2023}"
7948,, ‼️37-year-old #Ohio veteran—who posted a widely shared anti-#mask screed on Facebook—tested positive for #COVID19 on Jul…,buddyskye902,,"['Ohio', 'mask', 'COVID19']",Twitter for Android,86,758,2020-07-12 16:27:30,False,"[('Ohio', 'GPE'), ('Facebook', 'ORG'), ('Jul', 'ORG')]","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}"
7949,," #Florida broke a record with 15,300 new #coronavirus cases, more cases than any state has had in a single day#Covid_…",JJaazzee1,,"['Florida', 'coronavirus']",Twitter for Android,16853,18086,2020-07-12 16:27:30,False,"['', ('Florida', 'GPE'), ('15,300', 'CARDINAL')]","{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.4215}"
7950,, ‼️37-year-old #Ohio veteran—who posted a widely shared anti-#mask screed on Facebook—tested positive for #COVID19 on Jul…,carrybeyond,,"['Ohio', 'mask', 'COVID19']",Twitter for iPhone,3374,3444,2020-07-12 16:27:30,False,"[('Ohio', 'GPE'), ('Facebook', 'ORG'), ('Jul', 'ORG')]","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}"
7951,,"“Parents want their kids in school.” I care first for my children’s safety. Yes they need schooling but a semester or even a year of remote learning is far from the worst thing that could happen to them. Yes, it’s inconvenient, but they’re worth it. #coronavirus",ChadKey,,['coronavirus'],Tweetbot for iΟS,284,445,2020-07-12 16:27:29,False,"[('first', 'ORDINAL')]","{'neg': 0.157, 'neu': 0.628, 'pos': 0.215, 'compound': -0.1901}"
7952,,"The fight against the spread of the #coronavirus in #Uganda continues. We appreciate the role played by partners like  that ensure that front line workers have infection prevention and control materials, personal protective wear among other Health esentials at work. ",UgandaRedCross,"Kampala, Uganda","['coronavirus', 'Uganda']",Twitter for Android,25317,2411,2020-07-12 16:27:29,True,"['', ('Uganda', 'GPE'), ('Health', 'ORG')]","{'neg': 0.054, 'neu': 0.732, 'pos': 0.213, 'compound': 0.765}"
7953,," From which 'Jamaat', Anupam Kher's mother and brother got #Coronavirus?",Razvi__,"Jabalpur, India",['Coronavirus'],Twitter for Android,208,729,2020-07-12 16:27:28,False,"[(""Anupam Kher's"", 'PERSON')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7954,, NEW: Florida reports largest single-day increase in positive #coronavirus cases in any state since beginning of the pandemic: 1…,John_Friedman,,['coronavirus'],Twitter for iPad,1071,1801,2020-07-12 16:27:28,False,"[('Florida', 'GPE'), '', ('1', 'CARDINAL')]","{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.7096}"
7955,, you’re a lying idiot. #coronavirus #WearAMask #CorruptAndComplicitGOP go to hell,tikidoug,,"['coronavirus', 'WearAMask', 'CorruptAndComplicitGOP']",Twitter for iPhone,30,615,2020-07-12 16:27:28,False,"['', '', ('CorruptAndComplicitGOP', 'PRODUCT')]","{'neg': 0.653, 'neu': 0.347, 'pos': 0.0, 'compound': -0.9062}"
7956,," 🚨BREAKING: #Florida reports a staggering 15,300 new #coronavirus cases, shattering the single-day record of any state—pr…",cogrannie,Rockies,"['Florida', 'coronavirus']",Twitter Web App,934,1800,2020-07-12 16:27:27,False,"[('Florida', 'GPE'), ('15,300', 'CARDINAL'), ('the single-day', 'DATE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7957,," Just a reminder: Governor  cares so much about #houston he didn’t open the rainy day fund for #harvey, p…",plusultra56,Addison Texas,"['houston', 'harvey']",Twitter for iPhone,4212,4997,2020-07-12 16:27:26,False,"[('about #houston', 'MONEY'), '']","{'neg': 0.064, 'neu': 0.788, 'pos': 0.148, 'compound': 0.4019}"
7958,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",EECC506,,['coronavirus'],Twitter for iPhone,4376,4684,2020-07-12 16:27:26,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
7959,, MASKED...Rain or Shine. Help stop the spread. Lovin u DL. #covid19 #coronavirus #lenoxhill #lenoxhillonnetflix #lenoxhill…,johnvelghe,"Kansas City, MO","['covid19', 'coronavirus', 'lenoxhill', 'lenoxhillonnetflix']",Twitter for iPhone,184,715,2020-07-12 16:27:24,False,"[('Shine', 'PERSON'), ('Lovin u DL', 'PERSON'), '', '']","{'neg': 0.13, 'neu': 0.71, 'pos': 0.16, 'compound': 0.128}"
7960,,"Are we ready to dig our heads out of the sand yet? No? I can't even escape to another country now.#Coronavirus: Florida reports single-day record of 15,300 new cases ",ChesaSketch,"Orlando, FL",['Coronavirus'],Twitter Web App,109,343,2020-07-12 16:27:24,False,"[('Florida', 'GPE'), ('15,300', 'CARDINAL')]","{'neg': 0.129, 'neu': 0.792, 'pos': 0.079, 'compound': -0.1476}"
7961,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",pack312,USA,['coronavirus'],Twitter Web App,108,238,2020-07-12 16:27:24,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
7962,, Feeling others Pain is also a Sign of Humanity! Do spread it across. #coronavirus #Covid_19 #COVID19India https:…,JJK16341777,,"['coronavirus', 'Covid_19', 'COVID19India']",Twitter for Android,26,993,2020-07-12 16:27:24,False,"[('a Sign of Humanity', 'NORP'), '', '']","{'neg': 0.188, 'neu': 0.733, 'pos': 0.079, 'compound': -0.4753}"
7963,,Mask protection efficiency#coronavirus #Covid_19 #facemask ,saipharmacyknp,"Kanpur, India","['coronavirus', 'Covid_19', 'facemask']",Twitter for Android,144,322,2020-07-12 16:27:24,False,[''],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7964,," 🚨BREAKING: #Florida reports a staggering 15,300 new #coronavirus cases, shattering the single-day record of any state—pr…",harding_keith,United Kingdom,"['Florida', 'coronavirus']",Twitter Web App,1674,4993,2020-07-12 16:27:23,False,"[('Florida', 'GPE'), ('15,300', 'CARDINAL'), ('the single-day', 'DATE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7965,, I think a period of reflection on this tweet might be in order given the current circumstances around #coronavirus and th…,jean_monaghan,,['coronavirus'],Twitter for iPad,277,184,2020-07-12 16:27:23,False,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7966,,So if the media/left always likes to do the opposite of what President Trump does....  then are they against masks now??   #NoMaskOnMe #nomasksforkids #WWG1WGAWORLDWIDE #q #DonaldTrump #coronavirus #facemasks #CoronavirusOutbreak,dohertymlusmc,,"['NoMaskOnMe', 'nomasksforkids', 'WWG1WGAWORLDWIDE', 'q', 'DonaldTrump', 'coronavirus', 'facemasks', 'CoronavirusOutbreak']",Twitter for Android,287,512,2020-07-12 16:27:22,False,"[('Trump', 'PERSON'), ('DonaldTrump', 'ORG'), '', '', '']","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.4871}"
7967,, ‼️37-year-old #Ohio veteran—who posted a widely shared anti-#mask screed on Facebook—tested positive for #COVID19 on Jul…,genevieveisgg,,"['Ohio', 'mask', 'COVID19']",Twitter Web App,3795,4993,2020-07-12 16:27:22,False,"[('Ohio', 'GPE'), ('Facebook', 'ORG'), ('Jul', 'ORG')]","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}"
7968,,"Breaking News!The #coronavirus #pandemic will end on November 3rd, 2020. Try to hold out until then. Stay safe.",AxeHaft,Canada ,"['coronavirus', 'pandemic']",Twitter Web App,583,591,2020-07-12 16:27:22,False,"['', '', ('November 3rd, 2020', 'DATE')]","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4926}"
7969,,"FOX EXCLUSIVE:  Chinese virologist accuses Beijing of #coronavirus cover-up, flees Hong Kong:  'I know how they treat whistleblowers'  ",LHBrok,,"['coronavirus', 'FoxNews']",Twitter Web App,795,813,2020-07-12 16:27:21,False,"[('Chinese', 'NORP'), ('Beijing', 'GPE'), '', ('Hong Kong', 'GPE')]","{'neg': 0.178, 'neu': 0.608, 'pos': 0.214, 'compound': 0.2103}"
7970,,166 new #coronavirus cases in #Lebanon LU: nahh we can do better#امتحانات_الموت #الجامعه_اللبنانيه #لبنان#كورونا#لبنان_ينهار,yfar7at,Lebanon,"['coronavirus', 'Lebanon', 'امتحانات_الموت', 'الجامعه_اللبنانيه', 'لبنان', 'كورونا', 'لبنان_ينهار']",Twitter for Android,35,179,2020-07-12 16:27:20,False,"[('166', 'CARDINAL'), ('Lebanon', 'GPE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7971,," From which 'Jamaat', Anupam Kher's mother and brother got #Coronavirus?",AhmedChowdhary9,ٕJ K,['Coronavirus'],Twitter for Android,78,140,2020-07-12 16:27:20,False,"[(""Anupam Kher's"", 'PERSON')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7972,, TV star #ParthSamthaan has been diagnosed with #Covid_19. Wishing the #KasautiiZindagiKay actor speediest recovery.He ha…,thecreatish,World,"['ParthSamthaan', 'Covid_19', 'KasautiiZindagiKay']",Twitter Web App,1243,169,2020-07-12 16:27:20,False,"['', ('ParthSamthaan', 'ORG'), '']","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.2263}"
7973,," On a day when Florida sets a single-day record for new #coronavirus cases—15,300—and people need to know critical news, the …",Isabelwilkerson,,['coronavirus'],Twitter for iPad,22012,306,2020-07-12 16:27:19,False,"[('a day', 'DATE'), ('Florida', 'GPE'), ('single-day', 'DATE'), '']","{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.3182}"
7974,," Indian actor Amitabh Bachchan, his son Abhishek, daughter-in-law actress Aishwarya Rai and granddaughter all test positive f…",uosdwisrdewohmi,United States,[],Twitter for iPhone,254,931,2020-07-12 16:27:19,False,"[('Indian', 'NORP'), ('Amitabh Bachchan', 'PERSON'), ('Abhishek', 'PERSON'), ('Aishwarya Rai', 'PERSON')]","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.5574}"
7975,," Andy &amp; Alexandra live in Guayaquil, Ecuador one of the cities worst hit by #coronavirus in Latin America. They've sent Alexandra'…",ClaudiaPSegura,"New York, NY",['coronavirus'],Twitter for iPhone,35,66,2020-07-12 16:27:18,False,"[('Andy &amp', 'ORG'), ('Alexandra', 'PERSON'), ('Guayaquil', 'GPE'), ('Ecuador', 'GPE'), '', ('Latin America', 'LOC'), ('Alexandra', 'PERSON')]","{'neg': 0.17, 'neu': 0.83, 'pos': 0.0, 'compound': -0.6249}"
7976,, WHO says “evidence emerging” of airborne #coronavirus spreading. What does this mean?  answers | #AJDoctorsNo…,HyeamanManuel,Around You,['coronavirus'],Twitter for Android,384,968,2020-07-12 16:27:18,False,"[('WHO', 'ORG')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7977,, President Trump can IMMEDIATELY lower ALL Covid cases in Florida...Simply announce the RNC will NOT be in Florida!!! #Tru…,USVICTORY,Central California,[],Twitter for iPhone,8031,6832,2020-07-12 16:27:17,False,"[('Trump', 'PERSON'), ('IMMEDIATELY', 'ORG'), ('Florida', 'GPE'), ('RNC', 'ORG'), ('Florida', 'GPE')]","{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.4724}"
7978,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",Patriot4Life19,,['coronavirus'],Twitter for iPhone,2,47,2020-07-12 16:27:17,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
7979,,Both artists wrote a song during #coronavirus How about a parody of  to encourage people to wear their #MaskUp ,AwesomeSPED,Olathe ,"['coronavirus', 'MaskUp']",Twitter Web App,1805,1924,2020-07-12 16:27:16,False,"['', '']","{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5106}"
7980,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",067Debra,"Detroit, MI",['coronavirus'],Twitter Web App,930,1255,2020-07-12 16:27:16,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
7981,," WATCH: President Donald Trump wears a mask during a scheduled visit to the Walter Reed National Military Medical Center, a r…",iM4tt5,California,[],Echofon,153,599,2020-07-12 16:27:16,False,"[('Donald Trump', 'PERSON'), ('the Walter Reed National Military Medical Center', 'ORG')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7982,," . is releasing 8,000 inmates due to #coronavirus fears! 🤬 I’m fed up with his “leadership.” I’m seriously cons…",stuckin_mud,"California, USA",['coronavirus'],Twitter Web App,1359,1178,2020-07-12 16:27:15,False,"[('8,000', 'CARDINAL'), '']","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5848}"
7983,," Many areas of Srinagar sealed including #Lalchowk after spike in #Covid_19 in #Kashmir #coronavirus patients , ahead of 13…",GowharGeelani,,"['Lalchowk', 'Covid_19', 'Kashmir', 'coronavirus']",Twitter for iPhone,22623,996,2020-07-12 16:27:14,False,"[('Srinagar', 'GPE'), '', '', ('13', 'CARDINAL')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7984,," 🚨BREAKING: #Florida reports a staggering 15,300 new #coronavirus cases, shattering the single-day record of any state—pr…",MDPgoblue,,"['Florida', 'coronavirus']",Twitter for iPhone,393,1394,2020-07-12 16:27:14,False,"[('Florida', 'GPE'), ('15,300', 'CARDINAL'), ('the single-day', 'DATE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7985,, ‼️37-year-old #Ohio veteran—who posted a widely shared anti-#mask screed on Facebook—tested positive for #COVID19 on Jul…,SuperDuperSJW,DFW 🛠,"['Ohio', 'mask', 'COVID19']",Twitter Web App,16797,18175,2020-07-12 16:27:14,False,"[('Ohio', 'GPE'), ('Facebook', 'ORG'), ('Jul', 'ORG')]","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}"
7986,,"If you don't think your party on #July4th didn't have an impact on us ALL in FL, think again.Two new records for Florida on number of single day cases and world ranking.But yes, you go schedule that trip to Disney 😡#COVID19 #coronavirus #Floridacoronavirusepicenter ",MrsRainbowZebra,She/Her A galaxy far far away,"['July4th', 'COVID19', 'coronavirus', 'Floridacoronavirusepicenter']",Twitter for Android,1691,1595,2020-07-12 16:27:13,False,"[('FL', 'GPE'), ('Two', 'CARDINAL'), ('Florida', 'GPE'), ('single day', 'DATE'), ('Disney', 'ORG'), '', '']","{'neg': 0.049, 'neu': 0.865, 'pos': 0.086, 'compound': 0.1882}"
